,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination_num
110,mp-30428,BaCu,P6_3/mmc,hexagonal,0.0,"Full Formula (Ba4 Cu4)
Reduced Formula: BaCu
abc   :   4.510180   4.510180  16.791219
angles:  90.000000  90.000000 120.000007
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.333333  0.666667  0.125092        -0
  1  Ba    0.666667  0.333333  0.874908        -0
  2  Ba    0.333333  0.666667  0.374908        -0
  3  Ba    0.666667  0.333333  0.625092        -0
  4  Cu    0         0         0.25            -0
  5  Cu    0.666667  0.333333  0.25            -0
  6  Cu    0.333333  0.666667  0.75            -0
  7  Cu    0         0         0.75            -0",4.510555040852099,0.0,-24.66090128,0.0,0.0,6
111,mp-1730,BaGe,Cmcm,orthorhombic,0.004005779250000341,"Full Formula (Ba2 Ge2)
Reduced Formula: BaGe
abc   :   6.600368   6.600368   4.364163
angles:  90.000000  90.000000 134.567665
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.136811  0.863189  0.25         0
  1  Ba    0.863189  0.136811  0.75         0
  2  Ge    0.435847  0.564153  0.25        -0
  3  Ge    0.564153  0.435847  0.75        -0",5.148200157127283,0.0,-15.25415682,0.0,0.0,7
112,mp-2197,BaHg,Pm-3m,cubic,0.0,"Full Formula (Ba1 Hg1)
Reduced Formula: BaHg
abc   :   4.221566   4.221566   4.221566
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0           0
  1  Hg    0.5  0.5  0.5        -0",7.458274923604161,0.0,-3.28871749,0.0,0.0,8
113,mp-31509,BaIn,Cmcm,orthorhombic,0.0,"Full Formula (Ba4 In4)
Reduced Formula: BaIn
abc   :   7.592134   7.592134   5.700947
angles:  90.000000  90.000000 113.677968
Sites (8)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.676003  0.323997  0.75         0
  1  Ba    0.323997  0.676003  0.25         0
  2  Ba    0.125243  0.874757  0.75         0
  3  Ba    0.874757  0.125243  0.25         0
  4  In    0.378765  0.219891  0.25        -0
  5  In    0.621235  0.780109  0.75        -0
  6  In    0.219891  0.378765  0.75        -0
  7  In    0.780109  0.621235  0.25        -0",5.565138269153472,0.0,-22.04372154,0.0,0.0,8
114,mp-1057758,BaN,Fm-3m,cubic,0.5190953799999996,"Full Formula (Ba1 N1)
Reduced Formula: BaN
abc   :   4.048178   4.048178   4.048178
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0       0.033
  1  N     0.5  0.5  0.5     0.628",5.356991991087377,0.0,-10.13455974,2.0,-2.0,6
115,mp-1342,BaO,Fm-3m,cubic,0.0,"Full Formula (Ba1 O1)
Reduced Formula: BaO
abc   :   3.970323   3.970323   3.970323
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0          -0
  1  O     0.5  0.5  0.5         0",5.753123041444008,2.2561,-11.82719219,2.0,-2.0,6
116,mp-1008500,BaO,P6_3/mmc,hexagonal,0.02575102249999972,"Full Formula (Ba2 O2)
Reduced Formula: BaO
abc   :   3.849351   3.849351   6.695042
angles:  90.000000  90.000000 119.999991
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.333333  0.666667  0.25         0
  1  Ba    0.666667  0.333333  0.75         0
  2  O     0         0         0.5          0
  3  O     0         0         0            0",5.927027226403604,2.4251000000000005,-23.55138029,2.0,-2.0,6
117,mp-7487,BaO,P4/nmm,tetragonal,0.13165005749999992,"Full Formula (Ba2 O2)
Reduced Formula: BaO
abc   :   4.759217   4.759217   3.951357
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b        c    magmom
---  ----  ---  ---  -------  --------
  0  Ba    0    0.5  0.27246        -0
  1  Ba    0.5  0    0.72754        -0
  2  O     0.5  0.5  0               0
  3  O     0    0    0               0",5.689560870391941,2.7726000000000006,-23.12778415,2.0,-2.0,4
118,mp-20136,BaPb,Cmcm,orthorhombic,0.0,"Full Formula (Ba2 Pb2)
Reduced Formula: BaPb
abc   :   7.007660   7.007660   4.903883
angles:  90.000000  90.000000 134.723526
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.867134  0.132866  0.75        -0
  1  Ba    0.132866  0.867134  0.25        -0
  2  Pb    0.578091  0.421909  0.75        -0
  3  Pb    0.421909  0.578091  0.25         0",6.687219989931961,0.0,-13.61613229,0.0,0.0,7
119,mp-1008505,BaPd,Cmcm,orthorhombic,0.0,"Full Formula (Ba2 Pd2)
Reduced Formula: BaPd
abc   :   6.436886   6.436886   4.737280
angles:  90.000000  90.000000 139.365971
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.86348   0.13652   0.75        -0
  1  Ba    0.13652   0.86348   0.25        -0
  2  Pd    0.569912  0.430088  0.75         0
  3  Pd    0.430088  0.569912  0.25         0",6.33295712915724,0.0,-16.37221893,0.0,0.0,7
120,mp-1064367,BaPd,P6_3/mmc,hexagonal,0.004520324999999659,"Full Formula (Ba2 Pd2)
Reduced Formula: BaPd
abc   :   5.132231   5.132231   5.650880
angles:  90.000000  90.000000 119.999986
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.666667  0.333333  0.75     0.002
  1  Ba    0.333333  0.666667  0.25    -0.005
  2  Pd    0         0         0.5      0.004
  3  Pd    0         0         0        0.004",6.279993892366139,0.0,-16.35413763,0.0,0.0,6
121,mp-31498,BaPt,P6_3/mmc,hexagonal,0.0,"Full Formula (Ba2 Pt2)
Reduced Formula: BaPt
abc   :   5.175071   5.175071   5.467569
angles:  90.000000  90.000000 119.999991
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.666667  0.333333  0.75        -0
  1  Ba    0.333333  0.666667  0.25        -0
  2  Pt    0         0         0.5          0
  3  Pt    0         0         0            0",8.705562989047634,0.0,-18.97606449,2.0,-2.0,6
122,mp-1500,BaS,Fm-3m,cubic,0.0,"Full Formula (Ba1 S1)
Reduced Formula: BaS
abc   :   4.565945   4.565945   4.565945
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0       0.001
  1  S     0.5  0.5  0.5    -0",4.17892744812567,2.2091000000000003,-10.21246972,2.0,-2.0,6
123,mp-1253,BaSe,Fm-3m,cubic,0.0,"Full Formula (Ba1 Se1)
Reduced Formula: BaSe
abc   :   4.728153   4.728153   4.728153
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0           0
  1  Se    0.5  0.5  0.5         0",4.805294025439946,2.2121000000000004,-9.51004985,2.0,-2.0,6
124,mp-10680,BaSe,Pm-3m,cubic,0.20110541000000026,"Full Formula (Ba1 Se1)
Reduced Formula: BaSe
abc   :   4.014544   4.014544   4.014544
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0           0
  1  Se    0.5  0.5  0.5        -0",5.550995147025813,1.2143000000000002,-9.10783903,2.0,-2.0,8
125,mp-1067235,BaSi,C2/m,monoclinic,0.0,"Full Formula (Ba2 Si2)
Reduced Formula: BaSi
abc   :   4.198282   5.029040   6.571417
angles: 112.498014  89.148942  89.973808
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.740762  0.637204  0.274436        -0
  1  Ba    0.259235  0.362791  0.725552        -0
  2  Si    0.752675  0.943375  0.886975         0
  3  Si    0.247328  0.05663   0.113038         0",4.286153703730488,0.0,-16.37470211,0.0,0.0,7
126,mp-2499,BaSi,Cmcm,orthorhombic,6.468250000057907e-05,"Full Formula (Ba2 Si2)
Reduced Formula: BaSi
abc   :   6.567495   6.567495   4.157617
angles:  90.000000  90.000000 134.673297
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.139605  0.860395  0.25        -0
  1  Ba    0.860395  0.139605  0.75        -0
  2  Si    0.442421  0.557579  0.25        -0
  3  Si    0.557579  0.442421  0.75        -0",4.3078062444812035,0.0,-16.37444338,0.0,0.0,7
127,mp-872,BaSn,Cmcm,orthorhombic,0.0,"Full Formula (Ba2 Sn2)
Reduced Formula: BaSn
abc   :   6.930001   6.930001   4.724926
angles:  90.000000  90.000000 134.375324
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Ba    0.135701  0.864299  0.25         0
  1  Ba    0.864299  0.135701  0.75         0
  2  Sn    0.42704   0.57296   0.25        -0
  3  Sn    0.57296   0.42704   0.75         0",5.24265790022801,0.0,-14.66155156,0.0,0.0,7
128,mp-1000,BaTe,Fm-3m,cubic,0.0,"Full Formula (Ba1 Te1)
Reduced Formula: BaTe
abc   :   5.013216   5.013216   5.013216
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0          -0
  1  Te    0.5  0.5  0.5        -0",4.937886195039478,1.8555,-8.64694618,2.0,-2.0,6
129,mp-2600,BaTe,Pm-3m,cubic,0.16979912499999994,"Full Formula (Ba1 Te1)
Reduced Formula: BaTe
abc   :   4.262466   4.262466   4.262466
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0           0
  1  Te    0.5  0.5  0.5         0",5.680578106072141,1.7263000000000002,-8.30734793,2.0,-2.0,8
130,mp-902,BaZn,Pm-3m,cubic,0.0016683758333335685,"Full Formula (Ba1 Zn1)
Reduced Formula: BaZn
abc   :   4.121492   4.121492   4.121492
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Ba    0    0    0          -0
  1  Zn    0.5  0.5  0.5         0",4.808577139868578,0.0,-3.51347611,0.0,0.0,8
131,mp-30365,BeAu,P2_13,cubic,0.0,"Full Formula (Be4 Au4)
Reduced Formula: BeAu
abc   :   4.723566   4.723566   4.723566
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Be    0.153453  0.346547  0.653453        -0
  1  Be    0.346547  0.653453  0.153453        -0
  2  Be    0.653453  0.153453  0.346547         0
  3  Be    0.846547  0.846547  0.846547         0
  4  Au    0.844944  0.655056  0.344944         0
  5  Au    0.655056  0.344944  0.844944         0
  6  Au    0.344944  0.844944  0.655056        -0
  7  Au    0.155056  0.155056  0.155056        -0",12.98140039607364,0.0,-29.14272077,0.0,0.0,7
132,mp-2773,BeCo,Pm-3m,cubic,0.0,"Full Formula (Be1 Co1)
Reduced Formula: BeCo
abc   :   2.591899   2.591899   2.591899
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0      -0.02
  1  Co    0.5  0.5  0.5     0.435",6.479698337891547,0.0,-11.45879359,0.0,0.0,8
133,mp-2323,BeCu,Pm-3m,cubic,0.0012429824999999894,"Full Formula (Be1 Cu1)
Reduced Formula: BeCu
abc   :   2.688247   2.688247   2.688247
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0       0.001
  1  Cu    0.5  0.5  0.5     0",6.201946001251134,0.0,-8.03910815,0.0,0.0,8
134,mp-1033,BeNi,Pm-3m,cubic,0.0,"Full Formula (Be1 Ni1)
Reduced Formula: BeNi
abc   :   2.605113   2.605113   2.605113
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0       0.001
  1  Ni    0.5  0.5  0.5     0.057",6.359073940626532,0.0,-10.45572419,0.0,0.0,8
135,mp-2542,BeO,P6_3mc,hexagonal,0.0,"Full Formula (Be2 O2)
Reduced Formula: BeO
abc   :   2.709710   2.709710   4.402034
angles:  90.000000  90.000000 120.000006
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Be    0.333333  0.666667  0.500042        -0
  1  Be    0.666667  0.333333  4.2e-05         -0
  2  O     0.333333  0.666667  0.122258         0
  3  O     0.666667  0.333333  0.622258         0",2.9674987632823218,7.463099999999999,-28.41216655,2.0,-2.0,4
136,mp-1778,BeO,F-43m,cubic,0.006577027499999666,"Full Formula (Be1 O1)
Reduced Formula: BeO
abc   :   2.704040   2.704040   2.704040
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Be    0     0     0            0
  1  O     0.75  0.75  0.75        -0",2.9707488403850077,6.9752,-14.19292922,2.0,-2.0,4
137,mp-7599,BeO,P4_2/mnm,tetragonal,0.011754023750000009,"Full Formula (Be4 O4)
Reduced Formula: BeO
abc   :   4.641876   4.641876   2.700973
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Be    0.673414  0.326586  0           0
  1  Be    0.826586  0.826586  0.5         0
  2  Be    0.173414  0.173414  0.5         0
  3  Be    0.326586  0.673414  0           0
  4  O     0.311353  0.311353  0          -0
  5  O     0.811353  0.188647  0.5        -0
  6  O     0.188647  0.811353  0.5        -0
  7  O     0.688647  0.688647  0          -0",2.8545847303724816,7.345699999999999,-56.73030091,2.0,-2.0,4
138,mp-1794,BeO,Fm-3m,cubic,0.4814736274999998,"Full Formula (Be1 O1)
Reduced Formula: BeO
abc   :   2.580405   2.580405   2.580405
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0          -0
  1  O     0.5  0.5  0.5         0",3.4185469033107654,8.2675,-13.24313602,2.0,-2.0,6
139,mp-11274,BePd,Pm-3m,cubic,0.0,"Full Formula (Be1 Pd1)
Reduced Formula: BePd
abc   :   2.832204   2.832204   2.832204
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0           0
  1  Pd    0.5  0.5  0.5         0",8.437278937378421,0.0,-10.10471632,0.0,0.0,8
140,mp-11276,BeRh,Pm-3m,cubic,0.0,"Full Formula (Be1 Rh1)
Reduced Formula: BeRh
abc   :   2.786392   2.786392   2.786392
angles:  90.000000  90.000000  90.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0           0
  1  Rh    0.5  0.5  0.5        -0",8.590553768419028,0.0,-12.31935258,0.0,0.0,8
141,mp-422,BeS,F-43m,cubic,0.0,"Full Formula (Be1 S1)
Reduced Formula: BeS
abc   :   3.446806   3.446806   3.446806
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Be    0     0     0           -0
  1  S     0.25  0.25  0.25        -0",2.3556684270702766,3.2356,-9.98926115,2.0,-2.0,4
142,mp-1541,BeSe,F-43m,cubic,0.0,"Full Formula (Be1 Se1)
Reduced Formula: BeSe
abc   :   3.665472   3.665472   3.665472
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Be    0     0     0            0
  1  Se    0.75  0.75  0.75        -0",4.194882439247549,2.8976,-8.8217452,2.0,-2.0,4
143,mp-1008524,BeSe,P6_3/mmc,hexagonal,0.49885814500000025,"Full Formula (Be2 Se2)
Reduced Formula: BeSe
abc   :   3.522759   3.522759   5.553161
angles:  90.000000  90.000000 119.999989
Sites (4)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Be    0         0         0.5         -0
  1  Be    0         0         0           -0
  2  Se    0.333333  0.666667  0.25        -0
  3  Se    0.666667  0.333333  0.75        -0",4.895392751548033,0.6330999999999998,-15.64805782,2.0,-2.0,6
144,mp-11335,BeSe,Fm-3m,cubic,0.5448618600000001,"Full Formula (Be1 Se1)
Reduced Formula: BeSe
abc   :   3.481876   3.481876   3.481876
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Be    0    0    0           0
  1  Se    0.5  0.5  0.5        -0",4.894063804237375,0.07469999999999999,-7.73202148,2.0,-2.0,6
145,mp-252,BeTe,F-43m,cubic,0.0,"Full Formula (Be1 Te1)
Reduced Formula: BeTe
abc   :   4.007372   4.007372   4.007372
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Be    0     0     0            0
  1  Te    0.25  0.25  0.25        -0",4.985107253660792,2.2113000000000005,-7.60077904,2.0,-2.0,4
146,mp-1006880,BiB,F-43m,cubic,0.8237734158333341,"Full Formula (Bi1 B1)
Reduced Formula: BiB
abc   :   3.919054   3.919054   3.919054
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Bi    0.25  0.25  0.25         0
  1  B     0     0     0           -0",8.574936006540474,0.35570000000000057,-8.91826019,3.0,-3.0,4
147,mp-568758,BiBr,C2/m,monoclinic,0.03729154145833169,"Full Formula (Bi8 Br8)
Reduced Formula: BiBr
abc   :   7.621999   7.621999  21.493753
angles:  71.746961  71.746961  32.518877
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Bi    0.826183  0.826183  0.994456         0
  1  Bi    0.173817  0.173817  0.005544         0
  2  Bi    0.821168  0.821168  0.505075         0
  3  Bi    0.794244  0.794244  0.143817        -0
  4  Bi    0.205756  0.205756  0.856183        -0
  5  Bi    0.178832  0.178832  0.494925         0
  6  Bi    0.929282  0.929282  0.355123        -0
  7  Bi    0.070718  0.070718  0.644877        -0
  8  Br    0.852306  0.852306  0.817935         0
  9  Br    0.549717  0.549717  0.381767         0
 10  Br    0.559136  0.559136  0.886959        -0
 11  Br    0.440864  0.440864  0.113041        -0
 12  Br    0.450283  0.450283  0.618233         0
 13  Br    0.317908  0.317908  0.318281         0
 14  Br    0.682092  0.682092  0.681719         0
 15  Br    0.147694  0.147694  0.182065         0",6.0480046275850805,0.7863999999999998,-51.83102025,1.0,-1.0,3
